,taxpayer_id,states,FiledLate,MaritalStatus,EmploymentStatus,EducationLevel,Age_mean,income,median_monthly_income,cleaned_tax,statemode,CreditScore_constant,CreditScore_missing,LoanAmount_end_of_tail
1566,1567,TN,1,Divorced,Unemployed,PhD,63.0,42853.98987609627,3571.165823008022,7983.148454689412,TN,346.0,0,130001.9948498571
1567,1568,MP,1,Divorced,Self-Employed,High School,48.78677777777778,65786.96224598473,5482.246853832061,9736.08867379542,MP,788.0,0,442695.1039730998
1568,1569,TN,1,Widowed,Self-Employed,High School,48.78677777777778,45304.75773056547,3775.396477547122,5060.951546113094,TN,815.0,0,241609.0647716427
1569,1570,JH,1,Divorced,Retired,PhD,40.0,76804.50786720493,6400.375655600411,13041.352360161478,JH,812.0,0,246331.12411494667
1570,1571,AR,0,Single,Employed,High School,48.78677777777778,79694.11426351807,6641.176188626506,13908.23427905542,AR,566.0,0,159411.77066619098
1571,1572,KA,1,Divorced,Employed,Master,18.0,50161.62637956375,4180.1355316303125,6032.32527591275,KA,411.0,0,261219.68459663005
1572,1573,TR,1,Married,Self-Employed,PhD,71.0,46256.329200453445,3854.6941000377874,5251.265840090689,TR,310.0,0,347873.644703569
1573,1574,SK,1,Widowed,Unemployed,Master,72.0,55053.97761025105,4587.831467520921,7010.795522050211,SK,313.0,0,160739.58719915408
1574,1575,OR,0,Single,Employed,Bachelor,68.0,61872.32785133433,5156.027320944528,8561.6983554003,OR,780.0,0,146408.907494986
1575,1576,HP,1,Married,Unemployed,High School,57.0,65667.06941811345,5472.255784842788,9700.120825434034,HP,642.0,0,186374.7325993605
1576,1577,HP,0,Divorced,Retired,Bachelor,32.0,19449.29293711494,1620.774411426245,944.929293711494,HP,372.0,0,442695.1039730998
1577,1578,GA,0,Single,Unemployed,Bachelor,38.0,42585.80066069786,3548.816721724822,4517.160132139572,GA,360.0,0,117588.74425602966
1578,1579,JH,1,Divorced,Unemployed,Bachelor,48.78677777777778,59935.80079297256,4393.850976694124,6545.242344065899,JH,579.0,0,442695.1039730998
1579,1580,SK,0,Single,Self-Employed,High School,26.0,45654.19202855603,3804.5160023796698,7983.148454689412,SK,326.0,0,316459.62414664304
1580,1581,TS,1,Widowed,Unemployed,PhD,70.0,8435.221937646842,702.9351614705702,7983.148454689412,TS,590.0,0,290877.22001728124
1581,1582,HR,1,Single,Retired,Master,26.0,26009.295623615515,2167.44130196796,1600.9295623615517,HR,321.0,0,442695.1039730998
1582,1583,MN,1,Divorced,Unemployed,High School,27.0,36503.5465394814,3041.962211623449,3300.709307896279,MN,822.0,0,442695.1039730998
1583,1584,GA,0,Divorced,Employed,Master,69.0,57924.884384642064,4827.073698720172,7983.148454689412,GA,754.0,0,165605.99867889885
1584,1585,GJ,0,Single,Employed,PhD,74.0,52148.36051733642,4345.696709778035,6429.672103467284,GJ,485.0,0,226836.75710841973
1585,1586,PB,0,Married,Self-Employed,High School,70.0,48631.756514485656,4052.646376207138,5726.351302897132,PB,784.0,0,203333.74831534585
1586,1587,MZ,1,Widowed,Retired,Master,43.0,59935.80079297256,6194.7724411892605,12301.180788281335,MZ,375.0,0,442695.1039730998
1587,1588,BR,1,Single,Employed,Bachelor,58.0,74330.40596862772,6194.200497385643,7983.148454689412,BR,431.0,0,442695.1039730998
1588,1589,HR,0,Widowed,Employed,High School,52.0,62698.53576267373,5224.877980222811,8809.56072880212,HR,792.0,0,157830.96041204975
1589,1590,WB,0,Divorced,Unemployed,Master,69.0,62162.16508893585,5180.180424077988,8648.649526680754,WB,493.0,0,126662.32791449422
1590,1591,MP,1,Widowed,Self-Employed,Bachelor,42.0,44580.11008319859,3715.0091735998826,7983.148454689412,MP,666.0,0,442695.1039730998
1591,1592,TS,0,Widowed,Self-Employed,PhD,43.0,46734.13804818249,3894.511504015208,7983.148454689412,TS,620.0,0,442695.1039730998
1592,1593,MH,1,Divorced,Employed,Bachelor,28.0,29262.31110374608,2438.525925312173,1926.231110374608,MH,445.0,0,442695.1039730998
1593,1594,NL,1,Widowed,Self-Employed,Bachelor,55.0,55486.47422799004,4623.872852332504,7983.148454689412,NL,653.0,0,442695.1039730998
1594,1595,TN,0,Married,Self-Employed,Bachelor,19.0,74143.34321480154,6178.611934566795,7983.148454689412,TN,798.0,0,169009.9992679615
1595,1596,MZ,1,Married,Employed,Master,24.0,84377.93814194208,7031.49484516184,15313.381442582624,MZ,664.0,0,442695.1039730998
1596,1597,NL,1,Single,Self-Employed,Master,35.0,55593.962557701656,4632.830213141805,7118.792511540331,NL,595.0,0,53188.22465630746
1597,1598,MH,0,Single,Retired,PhD,44.0,68850.03897617443,5737.503248014536,10655.01169285233,MH,467.0,0,279059.659462386
1598,1599,TS,0,Married,Self-Employed,Bachelor,51.0,8592.193628498462,716.0161357082052,0.0,TS,478.0,0,442695.1039730998
1599,1600,KA,0,Single,Self-Employed,Bachelor,44.0,52207.29023282837,4350.607519402364,6441.458046565674,KA,532.0,0,207637.90167513423
1600,1601,JH,1,Widowed,Employed,Bachelor,34.0,51785.47715760125,4315.456429800104,6357.09543152025,JH,692.0,0,306293.4365491432
1601,1602,MP,1,Divorced,Retired,Bachelor,60.0,86841.0296560569,7236.752471338074,16052.308896817069,MP,556.0,0,322985.821286759
1602,1603,PB,0,Single,Retired,Bachelor,76.0,67072.80229658552,5589.400191382127,10121.840688975655,PB,631.0,0,89326.18141105905
1603,1604,ML,1,Single,Self-Employed,High School,61.0,68896.59761185094,5741.383134320911,10668.979283555283,ML,-1.0,1,185668.78684208624
1604,1605,MH,0,Married,Unemployed,PhD,48.78677777777778,67961.90959798187,5663.492466498489,7983.148454689412,MH,-1.0,1,261604.79160863595
1605,1606,AS,1,Divorced,Unemployed,Master,68.0,60817.96918197999,5068.164098498332,8245.390754593998,AS,702.0,0,442695.1039730998
1606,1607,NL,1,Single,Employed,Master,71.0,87582.57595528434,7298.5479962736945,16274.7727865853,NL,523.0,0,286465.74047649134
1607,1608,UK,1,Single,Retired,High School,41.0,18504.96813662869,1542.0806780523908,850.496813662869,UK,321.0,0,36986.932165765
1608,1609,GA,1,Divorced,Employed,Master,42.0,59935.80079297256,5219.315613073127,8789.536207063258,GA,571.0,0,442695.1039730998
1609,1610,PB,1,Divorced,Unemployed,Bachelor,24.0,59935.80079297256,6694.704277459346,14100.935398853642,PB,457.0,0,235907.7392706925
1610,1611,AS,0,Divorced,Self-Employed,Master,69.0,25954.91784253233,5004.438100873866,1595.4917842532327,AS,694.0,0,108329.96003850314
1611,1612,OR,0,Single,Employed,Bachelor,23.0,59935.80079297256,6256.876780658453,12524.756410370432,OR,364.0,0,264065.09342657507
1612,1613,UP,1,Married,Employed,PhD,70.0,46299.0616572243,3858.255138102025,5259.81233144486,UP,305.0,0,118044.05953492386
1613,1614,AS,0,Widowed,Self-Employed,Master,41.0,61976.68671915674,5164.723893263062,8593.006015747023,AS,390.0,0,329878.96965731727
1614,1615,KL,0,Single,Employed,High School,50.0,45953.53114298232,3829.46092858186,5190.706228596464,KL,-1.0,1,174170.91993395943
1615,1616,HR,1,Single,Self-Employed,Master,48.78677777777778,77264.73017788239,6438.727514823533,13179.419053364716,HR,590.0,0,187242.5763431705
1616,1617,TR,1,Divorced,Employed,Bachelor,48.78677777777778,54809.48613797581,4567.457178164651,6961.897227595162,TR,416.0,0,117310.00808293978
1617,1618,TR,1,Divorced,Retired,High School,60.0,75224.34341442981,6268.695284535817,12567.303024328943,TR,-1.0,1,171992.9061206993
1618,1619,CG,0,Widowed,Unemployed,Bachelor,39.0,67835.93705275815,5652.994754396512,10350.781115827444,CG,614.0,0,143446.32074777794
1619,1620,MZ,0,Single,Unemployed,PhD,43.0,45711.73528694091,3809.3112739117423,5142.347057388182,MZ,683.0,0,442695.1039730998
1620,1621,JH,0,Divorced,Employed,Master,45.0,69033.46542711946,5752.788785593288,10710.039628135835,JH,825.0,0,442695.1039730998
1621,1622,RJ,1,Single,Retired,PhD,67.0,48055.75695577082,4004.6464129809015,5611.151391154164,RJ,487.0,0,442695.1039730998
1622,1623,MZ,1,Divorced,Retired,PhD,38.0,59935.80079297256,5096.19214075996,8346.291706735858,MZ,789.0,0,442695.1039730998
1623,1624,HP,1,Widowed,Self-Employed,High School,66.0,54481.3014931836,4540.1084577653,6896.26029863672,HP,384.0,0,112489.1174966594
1624,1625,MP,1,Married,Unemployed,Bachelor,24.0,76198.41359499792,6349.86779958316,7983.148454689412,MP,685.0,0,442695.1039730998
1625,1626,JH,1,Widowed,Unemployed,Master,34.0,69725.80087327352,5810.483406106127,10917.740261982057,JH,419.0,0,442695.1039730998
1626,1627,HR,0,Single,Employed,High School,37.0,59447.01212511464,4953.917677092886,7889.402425022927,HR,624.0,0,140341.35028283924
1627,1628,GJ,0,Single,Unemployed,Master,58.0,47657.1880111981,3971.432334266509,5531.437602239621,GJ,442.0,0,223779.29129952664
1628,1629,AR,0,Divorced,Retired,PhD,48.78677777777778,37158.15318304707,3096.5127652539227,3431.630636609414,AR,605.0,0,15753.884675286625
1629,1630,AR,1,Single,Self-Employed,High School,37.0,62441.81554723256,5203.484628936047,8732.544664169767,AR,773.0,0,234057.5291586152
1630,1631,BR,1,Single,Retired,PhD,71.0,48618.76392326834,4051.5636602723616,7983.148454689412,BR,325.0,0,442695.1039730998
1631,1632,HP,0,Single,Self-Employed,Master,39.0,26196.069163671145,2183.005763639262,1619.6069163671143,HP,541.0,0,209672.3763040086
1632,1633,TR,0,Divorced,Unemployed,PhD,48.78677777777778,36059.48626206749,5004.438100873866,3211.897252413498,TR,641.0,0,213603.54220699117
1633,1634,MH,1,Widowed,Employed,PhD,78.0,59935.80079297256,7438.812958312576,16779.72664992527,MH,574.0,0,325456.4243849851
1634,1635,TS,0,Divorced,Self-Employed,High School,48.78677777777778,48120.42507018999,4010.035422515832,5624.085014037997,TS,848.0,0,442695.1039730998
1635,1636,KA,1,Single,Self-Employed,PhD,66.0,79478.92999518722,5004.438100873866,7983.148454689412,KA,520.0,0,145254.79822621567
1636,1637,RJ,0,Married,Self-Employed,PhD,24.0,53580.30491043095,4465.025409202579,6716.060982086189,RJ,427.0,0,164886.78485836202
1637,1638,GJ,0,Married,Unemployed,Bachelor,18.0,82312.39743289465,6859.36645274122,14693.719229868397,GJ,731.0,0,442695.1039730998
1638,1639,WB,0,Widowed,Retired,Master,49.0,81008.95231453881,6750.746026211567,14302.685694361642,WB,762.0,0,277985.3871402567
1639,1640,TR,0,Widowed,Self-Employed,Master,30.0,45137.48231578816,3761.4568596490135,5027.496463157633,TR,555.0,0,303115.7089687214
1640,1641,OR,1,Widowed,Self-Employed,PhD,47.0,24216.437997463112,2018.036499788593,1421.6437997463113,OR,541.0,0,285383.26808190875
1641,1642,BR,1,Widowed,Retired,Master,40.0,25740.231413454232,5004.438100873866,1574.0231413454233,BR,419.0,0,442695.1039730998
1642,1643,AR,1,Widowed,Retired,High School,68.0,45444.09292879728,3787.00774406644,5088.818585759456,AR,-1.0,1,205776.51799236285
1643,1644,TR,0,Single,Unemployed,High School,76.0,59935.80079297256,5004.438100873866,18204.02589801072,TR,803.0,0,442695.1039730998
1644,1645,TN,1,Married,Unemployed,Master,73.0,59935.80079297256,4384.156887616191,6521.976530278858,TN,791.0,0,442695.1039730998
1645,1646,SK,0,Single,Unemployed,High School,36.0,62614.39110132218,5217.865925110182,8784.317330396654,SK,410.0,0,272721.49443232897
1646,1647,RJ,1,Widowed,Retired,Bachelor,79.0,83460.06359166102,5004.438100873866,15038.019077498306,RJ,567.0,0,268110.88802528766
1647,1648,WB,0,Divorced,Employed,PhD,49.0,61985.78453601038,5165.482044667532,8595.735360803115,WB,695.0,0,248009.31386624096
1648,1649,TN,1,Married,Retired,Master,47.0,61366.03869337394,5113.836557781162,8409.811608012184,TN,347.0,0,265719.10869298526
1649,1650,OR,1,Married,Retired,Bachelor,46.0,71207.93749101264,5933.99479091772,11362.38124730379,OR,789.0,0,193398.55982895676
1650,1651,RJ,0,Single,Employed,Master,66.0,65201.45559917977,5433.454633264981,9560.43667975393,RJ,404.0,0,133147.64784022613
1651,1652,NL,1,Single,Unemployed,Master,62.0,58209.59210993727,4850.799342494773,7641.918421987455,NL,369.0,0,442695.1039730998
1652,1653,RJ,0,Divorced,Employed,Master,46.0,47013.91182244604,3917.825985203837,5402.782364489209,RJ,660.0,0,442695.1039730998
1653,1654,GJ,0,Married,Self-Employed,Bachelor,47.0,61412.80003557821,5117.733336298184,8423.840010673464,GJ,300.0,0,442695.1039730998
1654,1655,KA,0,Married,Retired,High School,33.0,79699.19634749653,6641.599695624711,13909.75890424896,KA,358.0,0,210281.20825124384
1655,1656,JH,1,Married,Retired,Bachelor,57.0,92076.08256597698,5004.438100873866,17622.824769793093,JH,345.0,0,209710.5808533007
1656,1657,KA,1,Widowed,Employed,Bachelor,36.0,65260.97954824038,5438.414962353365,9578.293864472114,KA,379.0,0,162947.97752734882
1657,1658,TN,1,Married,Employed,Bachelor,48.78677777777778,73592.90043172752,6132.74170264396,12077.870129518258,TN,722.0,0,243529.0922390673
1658,1659,HP,1,Single,Self-Employed,PhD,48.78677777777778,59935.80079297256,5404.5960607442175,9456.545818679184,HP,776.0,0,353290.03666187334
1659,1660,AS,1,Divorced,Unemployed,Master,31.0,58428.07144073515,4869.005953394596,7685.61428814703,AS,604.0,0,442695.1039730998
1660,1661,TS,0,Widowed,Self-Employed,PhD,68.0,69256.62741502833,5771.385617919027,7983.148454689412,TS,709.0,0,442695.1039730998
1661,1662,CG,1,Widowed,Self-Employed,High School,64.0,81407.99101762472,6783.999251468727,14422.397305287415,CG,716.0,0,298810.7776793351
1662,1663,TN,1,Married,Retired,High School,67.0,44045.48695165538,3670.4572459712817,4809.097390331077,TN,662.0,0,263068.4298259366
1663,1664,AP,1,Divorced,Retired,High School,19.0,33874.85935836764,2822.9049465306366,2774.9718716735283,AP,575.0,0,442695.1039730998
1664,1665,AP,0,Single,Retired,High School,71.0,50405.85150654361,4200.487625545301,7983.148454689412,AP,528.0,0,351221.96070153045
1665,1666,PB,0,Single,Retired,Bachelor,45.0,59935.80079297256,5317.492914949556,9142.9744938184,PB,674.0,0,442695.1039730998
1666,1667,CG,0,Single,Self-Employed,PhD,66.0,75657.68911718216,5004.438100873866,12697.306735154649,CG,632.0,0,108296.5860940813
1667,1668,UP,0,Divorced,Retired,PhD,67.0,42188.85915260122,3515.738262716768,4437.771830520243,UP,779.0,0,228455.3292893188
1668,1669,OR,1,Divorced,Unemployed,High School,47.0,15205.6225927534,5004.438100873866,7983.148454689412,OR,765.0,0,172182.8170329609
1669,1670,GA,0,Married,Retired,PhD,55.0,50829.92417992171,4235.827014993476,6165.984835984343,GA,681.0,0,442695.1039730998
1670,1671,AS,1,Divorced,Employed,PhD,68.0,56509.54393815175,4709.1286615126455,7301.90878763035,AS,566.0,0,141584.3218126396
1671,1672,RJ,1,Divorced,Retired,PhD,21.0,39079.07729859412,3256.589774882843,3815.815459718823,RJ,529.0,0,244142.39692558275
1672,1673,UK,1,Married,Retired,PhD,18.0,46390.36328128839,3865.863606774032,5278.072656257678,UK,-1.0,1,258802.76171307705
1673,1674,MP,0,Widowed,Self-Employed,PhD,25.0,75611.10138156595,6300.925115130496,7983.148454689412,MP,660.0,0,442695.1039730998
1674,1675,MZ,1,Single,Self-Employed,Bachelor,46.0,61406.16125272978,5117.180104394149,8421.848375818936,MZ,360.0,0,235037.72530409732
1675,1676,AS,0,Widowed,Employed,Bachelor,72.0,66221.19813496772,5518.433177913977,9866.359440490316,AS,306.0,0,260028.0412398282
1676,1677,TN,0,Single,Employed,PhD,56.0,53597.71983101015,4466.476652584179,6719.543966202029,TN,570.0,0,141116.83948434697
1677,1678,AS,0,Widowed,Self-Employed,PhD,20.0,46426.01260275013,5004.438100873866,5285.202520550027,AS,820.0,0,226028.39877321635
1678,1679,RJ,0,Divorced,Self-Employed,PhD,49.0,53467.83187036541,4455.652655863784,6693.5663740730815,RJ,512.0,0,442695.1039730998
1679,1680,TN,0,Widowed,Retired,High School,27.0,68979.84349523445,5748.320291269538,10693.953048570336,TN,464.0,0,442695.1039730998
1680,1681,MP,0,Widowed,Self-Employed,High School,27.0,33156.236195858095,2763.0196829881747,2631.247239171619,MP,530.0,0,264661.10154873977
1681,1682,AR,0,Married,Employed,PhD,36.0,89703.0646769762,7475.255389748017,16910.919403092856,AR,663.0,0,155863.66710740142
1682,1683,AS,1,Divorced,Self-Employed,Bachelor,63.0,70347.45292228325,5004.438100873866,11104.235876684976,AS,314.0,0,257885.05632491127
1683,1684,PB,0,Divorced,Unemployed,High School,51.0,50354.15812276713,4196.179843563928,6070.831624553426,PB,417.0,0,312175.3892667544
1684,1685,ML,1,Single,Employed,Master,77.0,74641.328121957,6220.11067682975,12392.3984365871,ML,387.0,0,442695.1039730998
1685,1686,RJ,0,Married,Unemployed,High School,50.0,59935.80079297256,6833.523600609662,14600.684962194784,RJ,815.0,0,175520.85393759568
1686,1687,KL,1,Divorced,Employed,High School,40.0,59935.80079297256,4504.492925596343,6810.783021431222,KL,413.0,0,114802.08749544472
1687,1688,TR,1,Widowed,Self-Employed,Master,72.0,56101.473784228896,4675.122815352408,7220.294756845779,TR,526.0,0,42705.192348184966
1688,1689,HP,1,Widowed,Employed,PhD,45.0,86882.53584251409,7240.211320209507,16064.760752754226,HP,543.0,0,442695.1039730998
1689,1690,ML,1,Widowed,Employed,High School,49.0,98141.55264452576,5004.438100873866,7983.148454689412,ML,-1.0,1,91994.44651105892
1690,1691,BR,0,Divorced,Self-Employed,High School,48.78677777777778,60529.84183622593,5044.153486352161,8158.95255086778,BR,301.0,0,442695.1039730998
1691,1692,TR,1,Divorced,Employed,PhD,24.0,39152.14175239846,3262.6784793665383,7983.148454689412,TR,730.0,0,442695.1039730998
1692,1693,PB,0,Single,Self-Employed,High School,46.0,51529.16121135795,4294.096767613162,6305.832242271589,PB,659.0,0,442695.1039730998
1693,1694,NL,0,Single,Retired,High School,25.0,78594.28340044562,6549.523616703802,13578.285020133688,NL,770.0,0,442695.1039730998
1694,1695,UP,0,Divorced,Self-Employed,PhD,18.0,41456.124671751706,3454.6770559793085,4291.224934350341,UP,446.0,0,229507.50590627207
1695,1696,AP,1,Widowed,Employed,High School,74.0,56250.902404337656,4687.575200361472,7250.1804808675315,AP,563.0,0,442695.1039730998
1696,1697,GJ,0,Married,Unemployed,PhD,72.0,65266.52786576934,5438.877322147445,7983.148454689412,GJ,328.0,0,178640.21368316252
1697,1698,PB,1,Single,Self-Employed,High School,48.78677777777778,43391.13564466198,3615.9279703884986,4678.227128932396,PB,436.0,0,442695.1039730998
1698,1699,KL,0,Divorced,Self-Employed,PhD,48.78677777777778,79735.82211376939,6644.651842814115,13920.746634130815,KL,743.0,0,442695.1039730998
1699,1700,HR,1,Widowed,Self-Employed,Master,40.0,72491.41527367875,6040.951272806562,11747.424582103626,HR,647.0,0,442695.1039730998
1700,1701,HR,0,Single,Self-Employed,High School,76.0,96171.82637145524,8014.318864287938,18851.547911436573,HR,629.0,0,222132.8526510952
1701,1702,WB,1,Single,Unemployed,Master,78.0,74066.2961254399,6172.191343786658,12219.88883763197,WB,353.0,0,314627.9380916428
1702,1703,TS,1,Divorced,Self-Employed,Bachelor,48.78677777777778,42703.98655981131,3558.6655466509424,7983.148454689412,TS,375.0,0,286010.0689333351
1703,1704,SK,0,Widowed,Unemployed,Bachelor,71.0,69546.64309636544,5795.553591363787,7983.148454689412,SK,591.0,0,243160.3615852432
1704,1705,HP,0,Single,Unemployed,Master,74.0,77784.39012328541,6482.032510273784,13335.317036985623,HP,-1.0,1,197327.12794200276
1705,1706,MH,1,Single,Self-Employed,High School,64.0,78710.61865425622,6559.218221188019,13613.185596276866,MH,689.0,0,442695.1039730998
1706,1707,PB,1,Divorced,Employed,Master,48.78677777777778,46016.84133796675,3834.736778163896,5203.36826759335,PB,340.0,0,442695.1039730998
1707,1708,CG,1,Single,Retired,Master,20.0,43865.92135760144,3655.493446466787,4773.184271520289,CG,745.0,0,285855.352864403
1708,1709,PB,1,Divorced,Unemployed,PhD,48.78677777777778,59935.80079297256,3290.5443213364824,3897.306371207559,PB,406.0,0,442695.1039730998
