taxpayer_id,age,monthly_income,Dependents,states,FiledLate,PropertyValue,LoanAmount,CreditScore,MaritalStatus,EmploymentStatus,EducationLevel,HealthExpenses,annual_income,tax
3361,56.0,4694.248079256194,0.0,OR,0,449793.1744421375,,671.0,Widowed,Unemployed,PhD,9567.443681338264,56330.97695107432,7266.195390214864
3362,77.0,3978.545210875326,1.0,AS,1,349085.7231796566,,426.0,Divorced,Employed,Bachelor,4156.49048432119,47742.54253050391,5548.508506100782
3363,69.0,6654.138062998481,3.0,OR,0,224562.20048553243,,473.0,Widowed,Unemployed,PhD,,79849.65675598176,13954.89702679453
3364,46.0,6826.057435335908,1.0,AP,0,329234.0294896703,,317.0,Married,Unemployed,PhD,5455.714390541314,81912.6892240309,
3365,69.0,4350.0787878511655,2.0,UP,0,,335911.67888974084,750.0,Widowed,Retired,PhD,4258.4023422937125,52200.94545421399,6440.189090842798
3366,53.0,5417.695179413206,2.0,MN,1,107967.34112791123,208346.2468535437,362.0,Widowed,Unemployed,High School,,65012.34215295847,9503.70264588754
3367,77.0,5205.361138110715,,TN,1,201295.63678661166,112383.66126996826,,Single,Retired,Bachelor,6585.240905462177,62464.33365732858,8739.300097198573
3368,55.0,759.3478389049997,4.0,UP,1,234222.63995318886,279197.7609028828,773.0,Widowed,Retired,High School,3900.3720794906203,9112.174066859996,0.0
3369,56.0,,2.0,MP,0,337948.8393325386,365683.485337601,806.0,Widowed,Retired,High School,7865.991122349429,34874.5185822529,2974.9037164505803
3370,67.0,6413.381621273115,,GJ,1,356637.8514854124,297080.39220553066,307.0,Single,Self-Employed,PhD,5021.355858796355,76960.57945527739,13088.173836583217
3371,54.0,3751.093626435875,,AR,1,420654.5972513453,307644.1860317878,523.0,Widowed,Retired,Bachelor,7151.117096763312,,5002.624703446101
3372,69.0,5794.756844097596,,SK,0,,106575.18624949084,499.0,Married,Retired,Master,5688.670589357896,69537.08212917115,10861.124638751344
3373,79.0,5394.5606770183,2.0,PB,1,151791.366343945,154891.821000201,432.0,Married,Retired,Bachelor,5079.16435345879,64734.728124219604,9420.418437265882
3374,78.0,6823.1491551918225,,KA,1,215297.6483345016,296560.4469397739,838.0,Widowed,Retired,PhD,4983.386020700411,81877.78986230187,14563.336958690561
3375,52.0,2954.3127673882154,3.0,TN,0,229394.10112387166,103397.2430483841,681.0,Married,Self-Employed,PhD,6352.420331053408,,3090.350641731717
3376,24.0,5591.308761441878,,ML,1,219820.99453780413,,490.0,Single,Self-Employed,PhD,2800.134369882151,67095.70513730255,10128.711541190763
3377,44.0,4901.878312796834,0.0,MH,0,297840.3078049121,215124.33366406427,530.0,Widowed,Self-Employed,Bachelor,5742.65273334893,58822.539753562,
3378,45.0,3815.338488987579,,TN,1,369822.1628185775,243045.02516850864,622.0,Widowed,Self-Employed,PhD,7620.434092269672,45784.06186785095,5156.81237357019
3379,39.0,3804.805384581143,,MN,1,258814.77757409605,177996.21835436852,351.0,Divorced,Self-Employed,PhD,,45657.66461497371,5131.532922994743
3380,31.0,5341.221321238495,3.0,PB,1,350109.588477305,200824.19134721466,636.0,Single,Employed,Bachelor,1506.602065080428,64094.655854861936,
3381,24.0,,4.0,OR,0,397005.23871255957,213216.80447561378,632.0,Single,Self-Employed,Master,2233.913664690001,71334.06307893226,
3382,54.0,5095.394423816442,4.0,GJ,1,298945.55044924095,181839.4831880736,734.0,Widowed,Unemployed,High School,,61144.73308579731,
3383,78.0,5142.071377785918,,HP,1,186256.24021017127,159810.98817479156,773.0,Widowed,Self-Employed,High School,3426.107178958983,61704.85653343102,8511.456960029305
3384,,4252.258393945965,3.0,BR,0,272093.02373692056,190250.77474491636,806.0,Single,Unemployed,High School,6779.3492012931765,51027.10072735157,6205.420145470314
3385,22.0,4351.721274425414,1.0,GA,1,,,,Married,Unemployed,Master,4051.52273554651,52220.65529310497,6444.131058620994
3386,,3811.2944624631536,0.0,TN,0,,271434.25405263435,678.0,Single,Retired,Master,6102.633524493261,45735.53354955785,5147.10670991157
3387,72.0,4222.097522457458,3.0,JH,1,193268.2737746783,224448.50826558835,504.0,Divorced,Employed,PhD,,50665.17026948949,6133.034053897899
3388,19.0,5892.013387752496,4.0,AS,1,417744.98490358726,,657.0,Married,Unemployed,Master,5046.030173860177,70704.16065302995,11211.248195908984
3389,79.0,,4.0,RJ,1,266939.46760665154,180907.20325284405,548.0,Single,Unemployed,PhD,2976.380393569759,,11814.590371942784
3390,44.0,3086.1865762907937,2.0,WB,1,192727.60287431482,,448.0,Widowed,Employed,High School,,37034.23891548952,3406.8477830979045
3391,38.0,3655.344987077602,1.0,AP,1,296809.25544251496,170577.9546049192,784.0,Single,Unemployed,High School,5565.465876527571,43864.139844931226,4772.827968986245
3392,71.0,3934.402964496213,,GA,1,,258007.0780149036,617.0,Widowed,Employed,Master,5500.063151308299,47212.83557395455,5442.567114790911
3393,55.0,4903.944707350376,,CG,0,365022.03365105565,294808.47124376066,810.0,Single,Unemployed,High School,7736.054020961954,58847.33648820451,7769.467297640903
3394,32.0,,2.0,TN,1,414464.45173567394,239389.04718670432,586.0,Widowed,Self-Employed,Master,2627.6739942185577,29703.249491344737,1970.3249491344739
3395,38.0,3681.6394283924888,1.0,MN,0,199872.08552201994,,687.0,Single,Unemployed,High School,6998.974493845819,44179.67314070986,4835.934628141973
3396,27.0,2921.6277304668906,,TR,1,283165.9832008472,166099.61665268498,442.0,Married,Self-Employed,Bachelor,3787.6252652601875,35059.532765602686,3011.906553120537
3397,40.0,5600.723201315174,,KA,0,387161.4409540754,,702.0,Widowed,Employed,Master,7761.185428670434,67208.6784157821,10162.603524734628
3398,75.0,4955.487586501603,4.0,PB,0,166914.32703179584,,466.0,Married,Self-Employed,Bachelor,755.4733341702376,59465.85103801923,7893.170207603846
3399,73.0,4306.1787118364455,0.0,TR,0,177861.52920706355,,679.0,Married,Retired,PhD,9461.23568459823,51674.14454203735,6334.82890840747
3400,56.0,,,MP,1,276297.68128795223,230280.59213958879,509.0,Married,Self-Employed,Master,4458.357500010959,40861.008946175614,4172.201789235123
3401,22.0,4329.355323066208,4.0,GA,1,272109.0541785307,-5180.132898321521,,Married,Unemployed,PhD,,51952.2638767945,6390.452775358901
3402,18.0,4152.961826363118,,CG,0,304880.40083690843,199102.95833416813,764.0,Single,Self-Employed,PhD,6815.095131240522,49835.54191635742,5967.108383271484
3403,30.0,7451.999828779808,1.0,AR,0,289492.42270685296,,828.0,Married,Employed,PhD,,89423.9979453577,
3404,38.0,6495.529567372655,2.0,MZ,0,167020.16399583526,274138.61776385416,630.0,Widowed,Retired,High School,5906.378080435381,77946.35480847186,13383.90644254156
3405,43.0,3963.9381111066195,3.0,TS,0,138498.66406742058,,607.0,Widowed,Employed,Bachelor,,47567.257333279435,5513.451466655887
3406,67.0,5247.7930114286855,1.0,KL,0,168188.11410525098,225350.9504930682,370.0,Single,Unemployed,High School,5072.7858603609775,62973.51613714422,8892.054841143266
3407,,6416.3129698789935,1.0,KL,0,350289.47805505095,224460.63779350178,589.0,Divorced,Unemployed,Master,4414.87942681662,76995.75563854793,13098.726691564378
3408,38.0,3963.478719055568,0.0,SK,1,395107.4185352479,,520.0,Divorced,Employed,High School,2681.216660430637,47561.74462866681,5512.348925733362
3409,70.0,2874.333888540095,,MH,1,,,810.0,Widowed,Retired,High School,4772.297945735922,34492.00666248114,2898.4013324962275
3410,35.0,2304.7122186010643,4.0,GJ,0,371053.4026339453,,840.0,Single,Employed,Bachelor,3977.108482056444,27656.546623212773,1765.6546623212773
3411,54.0,6908.400379871911,2.0,SK,1,,,785.0,Single,Retired,High School,4983.269547105005,82900.80455846293,14870.241367538878
3412,62.0,4713.406427795124,0.0,UP,0,263286.672744925,204028.80182803518,,Married,Unemployed,High School,,56560.877133541486,7312.175426708298
3413,49.0,5436.987849312049,,MH,0,392416.59838348243,,691.0,Married,Unemployed,Master,,65243.854191744584,9573.156257523375
3414,53.0,4138.64393702141,,GJ,1,346521.14502558304,340593.8993472182,391.0,Widowed,Retired,High School,3505.3759743276814,49663.72724425692,5932.745448851385
3415,34.0,3098.1516222654736,,HP,0,317654.22354675253,,607.0,Divorced,Unemployed,Bachelor,,37177.81946718568,3435.563893437137
3416,52.0,3378.048762741353,,MH,1,285258.6257307603,90020.10685400691,637.0,Divorced,Unemployed,Master,,40536.58515289624,4107.317030579248
3417,66.0,2988.4478115610864,4.0,RJ,0,184179.7395595907,202609.30707439088,357.0,Single,Unemployed,Master,2194.223232065646,35861.37373873303,3172.2747477466064
3418,77.0,,1.0,MZ,0,308550.57858201023,,360.0,Divorced,Employed,PhD,,75299.89946043974,12589.969838131923
3419,28.0,7238.841737498075,0.0,MZ,1,330993.8681021084,351623.20342780405,723.0,Single,Unemployed,PhD,,86866.10084997691,
3420,38.0,5055.865943712534,1.0,TR,1,520812.05407332804,256984.68174140982,572.0,Single,Self-Employed,PhD,,60670.39132455041,8201.117397365122
3421,69.0,2723.3013601994016,2.0,RJ,1,292105.80610410974,96397.71824840769,525.0,Divorced,Employed,High School,8400.435055591519,32679.61632239282,2535.923264478564
3422,72.0,5744.876286253412,2.0,MP,0,263033.65395178844,,636.0,Single,Self-Employed,Bachelor,2521.240876172391,68938.51543504094,10681.554630512283
3423,70.0,6897.476997488814,4.0,UK,1,328186.50491711573,,826.0,Single,Unemployed,Bachelor,,82769.72396986576,14830.917190959728
3424,43.0,6457.500151225091,2.0,NL,0,444832.8138710838,199009.72622435587,658.0,Single,Retired,PhD,1921.2309712125907,77490.0018147011,13247.00054441033
3425,79.0,4956.303427272509,,OR,0,335207.9553706935,196981.814868016,638.0,Widowed,Retired,High School,3395.200978120934,59475.64112727011,7895.128225454022
3426,21.0,4648.276645059676,,MZ,1,282097.2034114493,172495.11347340432,637.0,Single,Employed,Bachelor,6122.631895145452,55779.31974071612,7155.863948143225
3427,,4944.250518185404,,GA,0,221495.59326224762,133516.0549830361,788.0,Widowed,Unemployed,High School,4454.55724058653,59331.00621822485,7866.20124364497
3428,69.0,6837.873507465074,1.0,KL,1,216746.87123992373,,676.0,Married,Unemployed,PhD,7909.037990216076,82054.48208958088,14616.344626874263
3429,65.0,6140.548141732073,2.0,GA,1,378113.51042807545,264541.4243995911,568.0,Divorced,Unemployed,High School,5257.009150442144,,12105.973310235464
3430,77.0,4421.364500565047,1.0,AS,0,271220.4276060663,197752.24063914345,453.0,Divorced,Employed,Master,,53056.37400678056,6611.274801356113
3431,35.0,4383.627086314405,0.0,MN,0,500696.6498107907,283795.0889609229,307.0,Single,Employed,PhD,3620.290962898046,52603.52503577285,6520.70500715457
3432,57.0,4277.457426888972,3.0,AS,1,,255024.37788407228,581.0,Divorced,Self-Employed,High School,2922.923832325501,51329.48912266766,6265.897824533533
3433,52.0,3403.051049671548,0.0,TN,1,348807.307381158,272218.9621231189,,Divorced,Employed,Bachelor,,40836.61259605858,4167.322519211715
3434,58.0,7027.757353618079,,MN,0,244583.7041348745,,545.0,Married,Retired,Master,3130.1073896990547,84333.08824341695,15299.926473025083
3435,,3818.264378380342,4.0,AP,1,217760.61752009072,,,Married,Unemployed,High School,3610.105518905862,45819.172540564105,5163.834508112821
3436,69.0,5735.41409850013,,RJ,0,376381.42057397636,107938.57537338928,526.0,Widowed,Self-Employed,Bachelor,,68824.96918200157,10647.490754600472
3437,,4007.8585425232513,4.0,AS,0,419563.8802099669,278825.2717660707,333.0,Married,Employed,Master,,48094.30251027901,5618.8605020558025
3438,,,1.0,CG,1,,,595.0,Married,Self-Employed,Master,2444.536939460181,51409.97012339948,6281.994024679896
3439,59.0,4829.178849915543,1.0,UK,0,226503.4046455596,179618.47825099766,774.0,Married,Unemployed,Master,,57950.14619898651,7590.029239797303
3440,38.0,5817.863637251312,3.0,MH,1,234111.2004058709,109108.89687048436,439.0,Single,Employed,Master,,69814.36364701574,10944.309094104721
3441,59.0,4611.164177321782,2.0,BR,1,367663.902919649,301441.35584751907,,Widowed,Unemployed,High School,10866.904189159397,55333.97012786138,7066.794025572276
3442,30.0,3291.1922425740017,1.0,SK,0,336174.264172746,198898.9878243287,584.0,Divorced,Unemployed,PhD,5017.156943759359,39494.30691088802,3898.8613821776044
3443,,,,WB,0,290073.4121617991,,508.0,Married,Retired,PhD,5907.256743855549,60343.46395942381,8103.039187827143
3444,58.0,3849.9923012125555,3.0,HP,0,222010.39742278017,34291.063911393954,381.0,Widowed,Self-Employed,High School,3015.2665705329773,46199.90761455067,5239.981522910134
3445,34.0,7315.757460371797,3.0,NL,1,460791.3432962963,225029.00089039773,732.0,Widowed,Retired,PhD,6441.297602424211,87789.08952446157,16336.72685733847
3446,73.0,4610.083246291117,,JH,1,397760.1648647869,91427.92457139162,699.0,Married,Retired,Bachelor,,55320.9989554934,7064.19979109868
3447,26.0,3998.0459928932964,,HR,1,100461.8850250897,,654.0,Divorced,Self-Employed,Bachelor,4698.358668478442,47976.55191471956,5595.3103829439115
3448,58.0,7962.201199480014,,MP,1,385671.9418060462,,663.0,Single,Self-Employed,High School,6230.993065576716,95546.41439376018,18663.924318128054
3449,18.0,6108.33455366371,4.0,AR,1,271132.8881351069,249942.62792620473,,Widowed,Self-Employed,High School,6150.95949063656,,
3450,19.0,3654.838829293675,0.0,PB,1,239849.5913945567,,721.0,Divorced,Self-Employed,PhD,5138.906904673985,43858.0659515241,4771.61319030482
3451,77.0,3813.6289100050944,3.0,TR,0,376622.4094538728,156152.92126234734,305.0,Married,Retired,Master,7581.936301510033,45763.54692006113,5152.709384012227
3452,65.0,5711.274471636022,2.0,PB,0,335099.6734202699,,779.0,Widowed,Employed,Master,3402.621374691462,68535.29365963227,10560.58809788968
3453,46.0,5065.214451552348,2.0,GJ,0,308899.70882801,62759.89763198054,814.0,Single,Self-Employed,PhD,3255.647614196133,60782.57341862818,8234.772025588452
3454,50.0,6335.263314080712,3.0,KA,1,210066.2992407396,151049.8345542706,526.0,Widowed,Employed,Master,,76023.15976896854,12806.947930690563
3455,27.0,4005.985548512625,0.0,CG,0,401471.00469870254,140480.08173988812,580.0,Widowed,Employed,PhD,4253.320830832174,48071.8265821515,5614.3653164303005
3456,67.0,6051.663687197715,4.0,NL,1,176359.09366900317,295260.7529015498,639.0,Widowed,Unemployed,PhD,,72619.96424637258,11785.989273911773
3457,75.0,1642.5674883379343,4.0,HR,0,377412.77514961676,168166.74363735528,706.0,Single,Employed,Master,,,971.0809860055211
3458,77.0,4768.337196111842,4.0,UK,0,308971.35852421046,168834.93287078652,741.0,Single,Unemployed,Bachelor,739.8555796018973,57220.0463533421,7444.00927066842
3459,57.0,4074.2312809839023,2.0,UP,0,296427.9272681482,216786.63146073598,691.0,Divorced,Retired,Bachelor,,48890.77537180683,5778.155074361366
3460,38.0,4317.43006899887,2.0,JH,0,244883.95906504377,309336.85487269185,734.0,Divorced,Unemployed,Bachelor,6426.46772861801,51809.160827986445,6361.8321655972895
3461,45.0,4845.688030810882,,AR,1,316468.4136550746,307704.07659837394,400.0,Widowed,Self-Employed,High School,5108.282002183397,58148.25636973059,7629.651273946118
3462,28.0,6707.755459390544,2.0,AS,1,162438.0726779013,391292.6682544793,547.0,Divorced,Self-Employed,Master,5266.861290504462,80493.06551268653,14147.919653805959
3463,72.0,3268.940181018429,1.0,UP,0,423464.2812247884,87966.25830149214,597.0,Married,Self-Employed,High School,4688.880974575828,39227.28217222115,3845.4564344442306
3464,,1717.935493385,2.0,TN,0,259700.00171685647,213107.413948423,714.0,Single,Employed,PhD,5423.363913127888,20615.22592062,
3465,25.0,3442.9196433325797,4.0,CG,1,,191669.27640300718,404.0,Married,Self-Employed,Master,10649.864721502505,41315.035719990956,4263.007143998191
3466,76.0,6533.653897892239,0.0,ML,1,280320.55712704605,54127.707908649085,358.0,Single,Unemployed,High School,4295.72826355054,78403.84677470686,
3467,39.0,2532.5129967626376,,JH,0,262637.5862294059,,509.0,Single,Self-Employed,Master,,30390.15596115165,
3468,25.0,,3.0,KA,0,424340.2342149849,272805.53686080803,394.0,Single,Self-Employed,High School,3270.9342353791108,,5940.988493894445
3469,66.0,6259.366062217747,0.0,OR,0,126663.66369142997,242135.62706314673,643.0,Single,Unemployed,PhD,1192.6170551712507,75112.39274661295,12533.717823983887
3470,,4912.35718511847,1.0,ML,0,292579.47589693434,241530.81383874288,350.0,Single,Employed,Bachelor,,58948.28622142164,7789.657244284328
3471,34.0,,,KL,0,458274.5458116569,235796.68262061995,,Single,Employed,High School,,80316.72097530577,14095.01629259173
3472,77.0,1947.6567748257444,,AR,0,306827.9402630859,65239.155168209516,439.0,Widowed,Employed,High School,9640.094218837374,23371.881297908934,1337.1881297908935
3473,40.0,4517.586368703476,,KA,1,318844.8843609334,112163.25145095638,,Single,Unemployed,High School,4624.915027113372,54211.036424441714,6842.207284888343
3474,,7005.765749532498,3.0,SK,1,297182.07396774436,157098.24357256002,419.0,Divorced,Retired,PhD,,84069.18899438999,15220.756698316996
3475,62.0,3309.6775308017523,4.0,UP,1,235092.64647617567,266373.351504386,607.0,Widowed,Unemployed,PhD,6871.073500917948,39716.13036962102,3943.2260739242047
3476,36.0,6552.214765082129,,AP,1,354018.1584135892,,772.0,Divorced,Employed,High School,8424.388491321497,78626.57718098555,13587.973154295665
3477,22.0,4646.464425409757,1.0,TS,0,280831.4355517641,272335.02183686796,746.0,Married,Retired,High School,2528.5458380719624,,
3478,49.0,5651.194137583884,4.0,CG,1,,356469.94236877153,,Single,Retired,Bachelor,6329.1229212676835,67814.32965100661,10344.298895301985
3479,61.0,6896.985360533811,4.0,RJ,1,354903.63591352,72882.72975306545,451.0,Married,Self-Employed,Bachelor,8655.70861701397,82763.82432640574,14829.147297921721
3480,18.0,5644.754226572133,0.0,MH,1,344195.89406904415,,790.0,Divorced,Unemployed,Bachelor,4502.094467286156,67737.05071886559,10321.115215659676
3481,40.0,4113.125660945951,,NL,0,,190804.16612910753,704.0,Widowed,Employed,Master,2683.705473652657,49357.50793135141,5871.501586270282
3482,54.0,5843.094128187842,2.0,GJ,0,389856.0836564361,,551.0,Married,Employed,High School,,,11035.138861476235
3483,25.0,4007.300232078492,,CG,0,401168.2162718813,235209.5668384782,674.0,Married,Employed,Master,,48087.602784941904,5617.520556988381
3484,30.0,5410.050279178082,2.0,HR,1,378473.5087170415,428441.7448669387,640.0,Single,Retired,PhD,7380.65152869614,64920.60335013698,9476.181005041095
3485,25.0,3122.2355608628413,4.0,RJ,1,405530.2154935531,124154.75202082696,418.0,Married,Employed,Master,8981.343520221042,37466.82673035409,3493.3653460708183
